STATION,STATION_NAME,DATE,PRCP,TAVG,TMAX,TMIN,State
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20141226,0.0,13.7,22.0,2.3,San Luis Potosi
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120125,0.0,13.7,22.0,3.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161201,0.0,13.7,22.0,5.0,Zacatecas
GHCND:MXM00076423,DURANGO DGO. MX,20170125,0.0,13.8,22.0,5.7,Durango
GHCND:MX000076577,GUANAJUATO MX,20110124,0.0,13.8,22.0,5.7,Guanajuato
GHCND:MXM00076848,COMITAN CHIS. MX,20111211,0.8,14.0,22.0,7.9,Chiapas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161127,0.0,14.1,22.0,5.2,Zacatecas
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120212,0.3,14.2,22.0,3.2,Chihuahua
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20170201,0.0,14.3,22.0,3.2,Aguascalientes
GHCND:MX000076577,GUANAJUATO MX,20141101,0.0,14.4,22.0,10.0,Guanajuato
GHCND:MXM00076848,COMITAN CHIS. MX,20161223,0.0,14.5,22.0,10.2,Chiapas
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20120207,0.0,14.6,22.0,4.4,Baja California
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161124,0.0,14.6,22.0,6.6,Zacatecas
GHCND:MX000076577,GUANAJUATO MX,20151228,0.0,14.7,22.0,6.2,Guanajuato
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20160106,0.0,14.7,22.0,10.0,San Luis Potosi
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20111120,0.0,15.0,22.0,7.4,Baja California
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20121231,0.0,15.1,22.0,8.5,Coahuila
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20121018,1.8,15.2,22.0,8.7,Zacatecas
GHCND:MXM00076848,COMITAN CHIS. MX,20120228,0.0,15.6,22.0,12.9,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20170114,0.0,15.6,22.0,12.4,Chiapas
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20121213,0.0,15.7,22.0,8.3,Aguascalientes
GHCND:MX000076577,GUANAJUATO MX,20140111,0.0,15.7,22.0,6.2,Guanajuato
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20141210,0.0,15.7,22.0,13.1,San Luis Potosi
GHCND:MX000014066,GUADALAJARA MX,20160108,0.0,15.8,22.0,3.9,Jalisco
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20170310,0.0,16.0,22.0,9.0,Chihuahua
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20161112,0.0,16.0,22.0,13.8,San Luis Potosi
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20111213,0.0,16.1,22.0,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20121002,0.0,16.1,22.0,6.6,Zacatecas
GHCND:MXM00076848,COMITAN CHIS. MX,20120114,0.0,16.3,22.0,13.0,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20120131,0.0,16.3,22.0,11.7,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20170305,0.0,16.3,22.0,11.2,Chiapas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160731,6.9,16.5,22.0,12.6,Zacatecas
GHCND:MXM00076848,COMITAN CHIS. MX,20161222,1.0,16.6,22.0,11.7,Chiapas
GHCND:MXM00076548,TAMPICO TAMPS MX,20150205,0.0,16.7,22.0,13.2,Tampico
GHCND:MX000016144,ZAMORA MX,20120215,2.8,17.3,22.0,12.2,Michoacan
GHCND:MX000076577,GUANAJUATO MX,20131126,0.0,17.4,22.0,10.6,Guanajuato
GHCND:MXM00076685,HERMANOS SERDAN INTERNATIONAL MX,20110717,0.0,17.4,22.0,13.0,Puebla
GHCND:MX000076577,GUANAJUATO MX,20170119,0.0,17.7,22.0,8.2,Guanajuato
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130125,0.0,17.9,22.0,14.1,Baja California
GHCND:MXM00076548,TAMPICO TAMPS MX,20130217,0.0,18.0,22.0,15.4,Tampico
GHCND:MX000076577,GUANAJUATO MX,20150705,0.0,18.1,22.0,14.5,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20120811,0.0,18.2,22.0,14.5,Guanajuato
GHCND:MXM00076848,COMITAN CHIS. MX,20120620,0.0,18.6,22.0,16.5,Chiapas
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20130101,0.0,19.8,22.0,15.0,Sinaloa
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20120106,0.0,11.5,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20121221,0.0,11.5,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20140104,0.0,11.5,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20110114,0.0,11.6,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20140115,0.0,11.6,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20141203,0.0,11.6,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20150111,0.0,11.6,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20160108,0.0,11.6,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20160112,0.0,11.6,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20160207,0.0,11.6,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20160210,0.0,11.6,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20110118,0.0,11.7,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20131130,0.0,11.7,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20131226,0.0,11.7,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20160114,0.0,11.7,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20161231,0.0,11.7,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20150108,0.0,11.8,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20151204,0.0,11.8,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20110111,0.0,11.9,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20110212,0.0,11.9,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20130304,0.0,11.9,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20141211,0.0,11.9,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20151218,0.0,11.9,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20160205,0.0,11.9,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20131127,0.0,12.0,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20141225,0.0,12.0,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20150130,0.0,12.0,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20151205,0.0,12.0,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20111211,0.0,12.1,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20120114,0.0,12.1,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20130121,0.0,12.1,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20150204,0.0,12.1,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20160206,0.0,12.1,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20170313,0.0,12.1,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20110103,0.0,12.2,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20110123,0.0,12.2,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20120208,0.0,12.2,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20131023,0.0,12.2,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20141101,0.0,12.2,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20150131,0.0,12.2,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20150206,0.0,12.2,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20110117,0.0,12.3,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20110213,0.0,12.3,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20130301,0.0,12.3,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20131114,0.0,12.3,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20131216,0.0,12.3,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20140101,0.0,12.3,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20150113,0.0,12.3,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20150316,0.0,12.3,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20160116,0.0,12.3,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20110101,0.0,12.4,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20130122,0.0,12.4,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20140105,0.0,12.4,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20141110,0.0,12.4,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20141130,0.0,12.4,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20141204,0.0,12.4,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20141209,0.0,12.4,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20150210,0.0,12.4,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20151220,0.0,12.4,22.0,7.8,Queretaro
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20161121,0.0,12.4,22.0,7.8,Queretaro
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20130103,0.5,12.5,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150316,0.0,12.5,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160119,0.0,12.5,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150317,0.0,12.7,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160112,0.0,12.7,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20120127,0.0,12.8,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160111,0.0,12.8,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20170130,0.0,12.8,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20141211,0.0,12.9,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150109,0.0,12.9,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150207,0.0,12.9,22.1,4.5,Aguascalientes
GHCND:MXM00076423,DURANGO DGO. MX,20120215,0.0,12.9,22.1,4.6,Durango
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20141125,0.0,13.0,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160106,0.0,13.0,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160203,0.0,13.0,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160210,0.0,13.0,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20120105,0.0,13.1,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20120112,0.0,13.1,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20120207,0.0,13.1,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20140122,0.0,13.1,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20140130,0.0,13.1,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20141229,0.0,13.1,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150104,0.0,13.1,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20170109,0.0,13.1,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20140120,0.0,13.2,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20141209,0.0,13.2,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150112,0.0,13.2,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150204,5.1,13.2,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20151214,0.0,13.2,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160120,0.0,13.2,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20161205,0.0,13.2,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20120111,0.0,13.3,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20131126,0.0,13.3,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150215,0.0,13.3,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160116,0.0,13.3,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20170108,0.0,13.3,22.1,4.5,Aguascalientes
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20160127,0.0,13.3,22.1,3.5,Baja California
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20120217,2.3,13.4,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20130119,0.0,13.4,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20131129,0.0,13.4,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20141203,0.0,13.4,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20141212,0.0,13.4,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150205,0.0,13.4,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20151207,0.0,13.4,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20151215,0.0,13.4,22.1,4.5,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160123,0.0,13.4,22.1,4.5,Aguascalientes
GHCND:MX000076577,GUANAJUATO MX,20140109,0.0,13.6,22.1,6.1,Guanajuato
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20150205,0.0,14.4,22.1,5.0,Coahuila
GHCND:MX000076577,GUANAJUATO MX,20110205,0.0,14.4,22.1,7.0,Guanajuato
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20141215,0.0,14.6,22.1,6.0,Baja California
GHCND:MXM00076848,COMITAN CHIS. MX,20130314,0.0,14.7,22.1,11.7,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20111125,0.0,14.8,22.1,9.0,Chiapas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120117,0.0,15.1,22.1,4.4,Zacatecas
GHCND:MX000076577,GUANAJUATO MX,20120218,0.0,15.7,22.1,11.2,Guanajuato
GHCND:MXM00076848,COMITAN CHIS. MX,20120307,0.0,16.5,22.1,12.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20111030,0.0,16.6,22.1,11.7,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20170204,0.0,16.9,22.1,13.1,Chiapas
GHCND:MX000076577,GUANAJUATO MX,20120713,0.0,17.5,22.1,15.0,Guanajuato
GHCND:MXM00076848,COMITAN CHIS. MX,20160226,0.0,14.6,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20161119,0.0,14.6,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20170111,0.0,14.6,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20110311,0.0,14.7,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20151130,0.0,14.7,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20121223,0.0,14.8,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20160228,0.0,14.9,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20110214,0.0,15.0,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20121119,0.0,15.0,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20110116,0.0,15.1,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20111219,0.0,15.1,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20130121,0.0,15.1,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20140104,1.8,15.1,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20110104,0.0,15.2,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20140131,0.0,15.2,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20150109,0.0,15.2,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20111021,0.0,15.3,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20111023,0.0,15.3,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20120115,0.0,15.3,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20150127,0.0,15.3,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20170317,0.0,15.3,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20110112,0.0,15.4,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20130328,0.0,15.4,22.1,10.6,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20140123,0.0,15.4,22.1,10.6,Chiapas
GHCND:MX000076577,GUANAJUATO MX,20130302,0.0,12.5,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20150109,0.0,12.5,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20111129,0.0,12.6,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20140117,0.0,12.6,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20160117,0.0,12.6,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20160309,1.0,12.7,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20120208,0.0,12.8,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20130316,0.0,12.9,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20150204,0.0,12.9,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20160108,0.0,13.0,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20160211,0.0,13.1,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20130103,0.0,13.2,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20150207,0.0,13.2,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20160105,0.0,13.2,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20121125,0.0,13.3,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20140120,0.0,13.3,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20110118,0.0,13.4,22.2,6.2,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20160312,0.0,13.4,22.2,6.2,Guanajuato
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20111012,0.0,13.6,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20121210,0.0,13.6,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170126,0.0,13.6,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120321,0.0,13.8,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170109,0.0,13.8,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20111011,0.0,13.9,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170102,0.0,13.9,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20151208,0.0,14.0,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161117,0.0,14.0,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20121218,0.0,14.1,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170222,0.0,14.1,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160120,0.0,14.2,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20111130,0.0,14.3,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120320,0.0,14.3,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20151230,0.0,14.3,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170103,0.0,14.3,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170123,0.0,14.3,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20110110,0.0,14.4,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20111206,0.0,14.4,22.2,5.2,Zacatecas
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20141127,0.0,10.6,22.2,-3.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20170126,0.0,10.6,22.2,0.0,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20110130,0.0,10.9,22.2,1.6,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20130103,0.0,10.9,22.2,3.0,Durango
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20150213,13.5,10.9,22.2,9.0,Queretaro
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20121227,0.0,11.0,22.2,-2.5,Chihuahua
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20131231,0.0,11.9,22.2,4.9,Baja California
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170215,0.0,11.9,22.2,1.2,Zacatecas
GHCND:MXM00076423,DURANGO DGO. MX,20170121,0.0,12.7,22.2,2.0,Durango
GHCND:MXM00076685,HERMANOS SERDAN INTERNATIONAL MX,20140105,0.0,12.9,22.2,3.0,Puebla
GHCND:MXM00076685,HERMANOS SERDAN INTERNATIONAL MX,20130102,0.0,13.0,22.2,7.0,Puebla
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20131221,0.0,13.1,22.2,4.4,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20170131,0.0,13.2,22.2,2.0,Durango
GHCND:MX000076577,GUANAJUATO MX,20110115,0.0,13.2,22.2,4.0,Guanajuato
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160121,0.0,13.3,22.2,3.0,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161126,0.0,13.4,22.2,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161225,0.0,13.5,22.2,4.2,Zacatecas
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20160128,0.0,14.0,22.2,3.5,Baja California
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150107,0.0,14.1,22.2,8.0,Aguascalientes
GHCND:MXM00076685,HERMANOS SERDAN INTERNATIONAL MX,20120102,0.0,14.1,22.2,6.0,Puebla
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20151231,0.0,14.2,22.2,6.2,Zacatecas
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130128,0.0,14.5,22.2,7.5,Baja California
GHCND:MXM00076423,DURANGO DGO. MX,20161115,0.0,14.6,22.2,6.5,Durango
GHCND:MX000076577,GUANAJUATO MX,20150103,0.0,14.6,22.2,8.9,Guanajuato
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170314,0.0,14.7,22.2,4.6,Zacatecas
GHCND:MXM00076548,TAMPICO TAMPS MX,20131126,0.5,14.8,22.2,10.8,Tampico
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20151225,0.0,14.8,22.2,6.0,Zacatecas
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20130108,0.0,14.9,22.2,5.7,Aguascalientes
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20150312,0.5,15.0,22.2,10.0,Coahuila
